ID;ID;Gender;Sport;Continent;Country;Club;Team logo;Team nickname;Trophic;Classification_Specific;Classification_General;Classification_Class;Classification_Order;Classification_Family;Classification_Genus;Classification_Species;Stadium;Location;Lat;Long;Capacity;N_Species_In_Country;EX;EW;CR;EN;VU;NT;LC;DD;NE;Decreasing;Increasing;Stable;Unknown
ID_751;751;Men;Football;Asia;Iran, Islamic Republic of;F.C. Nassaji Mazandaran;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Vatani Stadium;36.466399188887145, 52.86197830411935;36.466399188887145; 52.86197830411935;15000;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_752;752;Men;Basketball;Asia;Israel;Hapoel Holon B.C.;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Holon Toto Hall;32.00246243724524, 34.79777810346676;32.00246243724524; 34.79777810346676;5500;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_753;753;Women;Volleyball;Europe;Italy;Megabox Ondulati del Savio Vallefoglia;Tigre;;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;PalaDionigi;43.85493587691253, 12.769722579552623;43.85493587691253; 12.769722579552623;2000;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_754;754;Men;Baseball;Asia;Japan;Hanshin Tigers;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Koshien Stadium;34.721411384695756, 135.3621283664635;34.721411384695756; 135.3621283664635;60000;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_755;755;Men;Football;Asia;Korea, Republic of;Ulsan Hyundai FC;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Ulsan Munsu Football Stadium;35.53686846220135, 129.26607969511394;35.53686846220135; 129.26607969511394;44474;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_756;756;Men;Baseball;Asia;Korea, Republic of;Kia Tigers;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Gwangju-Kia Champions Field;35.1685486042628, 126.88903367017467;35.1685486042628; 126.88903367017467;20500;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_757;757;Men;Football;Americas;Mexico;Tigres UANL;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Estadio Universitario;25.72340903905179, -100.309984021279;25.72340903905179; -100.309984021279;41886;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_758;758;Men;Baseball;Americas;Mexico;Tigres de Quintana Roo;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Estadio de Béisbol Beto Ávila;21.152138981801734, -86.83566564363011;21.152138981801734; -86.83566564363011;10000;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_759;759;Women;Football;Americas;Mexico;Tigres UANL;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Estadio Universitario;25.722808025264403, -100.31178547053035;25.722808025264403; -100.31178547053035;42500;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_760;760;Men;Football;Africa;Morocco;Maghreb Association Sportive de Fès;NA;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Stade du Complexe Sportif de Fès;34.00201757246858, -4.97242017665143;34.00201757246858; -4.97242017665143;45000;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_761;761;Men;Basketball;Africa;Morocco;MAS Fès;;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Salle 11 Janvier;34.04832836115615, -5.000184983443995;34.04832836115615; -5.000184983443995;5000;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_762;762;Men;Ice Hockey;Europe;Russian Federation;Amur Khabarovsk;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Platinum Arena;48.48471191186458, 135.08599944474685;48.48471191186458; 135.08599944474685;7100;1;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_763;763;Men;Football;Asia;Saudi Arabia;Al-Ittihad Club;NA;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;King Abdullah Sports City;21.763514011223858, 39.16479496532556;21.763514011223858; 39.16479496532556;62241;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_764;764;Men;Basketball;Europe;Switzerland;Lugano Tigers;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Istituto Elvetico;46.00699866260427, 8.95982366181839;46.00699866260427; 8.95982366181839;2000;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_765;765;Men;Ice Hockey;Europe;Switzerland;Schlittschuh Club Langnau Tigers;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Ilfishalle;46.93626854005018, 7.786817730060179;46.93626854005018; 7.786817730060179;6050;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_766;766;Men;Volleyball;Asia;Thailand;Payak Sensei;Tiger;;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Nimibutr Stadium;13.74611492492628, 100.52708763755699;13.74611492492628; 100.52708763755699;5600;1;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_767;767;Women;Volleyball;Asia;Thailand;Proflex Volleyball Club;Tiger;;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;NA;NA;NA;;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_768;768;Women;Volleyball;Asia;Thailand;Rangsit University Volleyball Club;Tiger;;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Rangsit University Gymnasium;13.968985613335775, 100.58622334390842;13.968985613335775; 100.58622334390842;4000;1;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_769;769;Men;Rugby XV;Europe;United Kingdom;Leicester Tigers;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Welford Road Stadium;52.62432298771834, -1.1326479059687684;52.62432298771834; -1.1326479059687684;25849;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_770;770;Men;Rugby XIII;Europe;United Kingdom;Castleford Tigers;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;"Wheldon Road ""The Jungle""";53.729771028349894, -1.340430946406036;53.729771028349894; -1.340430946406036;11775;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_771;771;Men;American Football;Americas;United States;Cincinnati Bengals;Tiger;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Paycor Stadium;39.09602380726988, -84.51455566300807;39.09602380726988; -84.51455566300807;65515;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_772;772;Men;Baseball;Americas;United States;Detroit Tigers;;Tiger;Predator;Panthera tigris;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera tigris;Comerica Park;42.33913319693251, -83.04818710817605;42.33913319693251; -83.04818710817605;41083;0;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_773;773;Men;Football;Europe;Russian Federation;PFC Sochi;Snow Leopard;Leopard;Predator;Panthera uncia;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera uncia;Fisht Olympic Stadium;43.401285825494305, 39.956858624890025;43.401285825494305; 39.956858624890025;45994;1;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_774;774;Men;Ice Hockey;Europe;Russian Federation;Ak Bars;Snow leopard;Snow leopard;Predator;Panthera uncia;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera uncia;Tatneft-Arena;55.81761321087067, 49.124352614287176;55.81761321087067; 49.124352614287176;8900;1;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_775;775;Men;Basketball;Europe;Germany;Ratiopharm Ulm;;Sparrow;Bird;Passeridae;Family;Aves;Passeriformes;Passeridae;NA;NA;Ratiopharm arena;48.38190510158579, 10.005471497486907;48.38190510158579; 10.005471497486907;6100;4;NA;NA;NA;NA;NA;NA;4;NA;NA;2;1;1;NA
ID_776;776;Men;Cricket;Asia;India;Haryana cricket team;Indian peafowl;;Bird;Pavo;Genus;Aves;Galliformes;Phasianidae;Pavo;NA;Chaudhary Bansi Lal Cricket Stadium;28.855038957440144, 76.46485178350966;28.855038957440144; 76.46485178350966;8000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_777;777;Men;Cricket;Asia;India;Rajasthan cricket team;Indian peafowl;;Bird;Pavo;Genus;Aves;Galliformes;Phasianidae;Pavo;NA;Sawai Mansingh Stadium;26.896382331172813, 75.80532413319345;26.896382331172813; 75.80532413319345;30000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_778;778;Men;Cricket;Asia;India;Uttarakhand cricket team;Indian peafowl;;Bird;Pavo;Genus;Aves;Galliformes;Phasianidae;Pavo;NA;Rajiv Gandhi International Cricket Stadium;30.297705133886375, 78.10735336898729;30.297705133886375; 78.10735336898729;25000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_779;779;Men;Football;Europe;United Kingdom;Leeds United;NA;Peacock;Bird;Pavo;Genus;Aves;Galliformes;Phasianidae;Pavo;NA;Elland Road;53.777936629639775, -1.5715867027981694;53.777936629639775; -1.5715867027981694;37890;0;NA;NA;NA;1;NA;NA;1;NA;NA;1;NA;1;NA
ID_780;780;Men;Basketball;Americas;United States;New Orleans Pelicans;Brown pelican;Brown pelican;Bird;Pelecanus occidentalis;Species;Aves;Pelecaniformes;Pelecanidae;Pelecanus;Pelecanus occidentalis;Smoothie King Center;29.949230295136292, -90.08137015854153;29.949230295136292; -90.08137015854153;17791;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_781;781;Men;Rugby XV;Oceania;Australia;Queensland Reds;Koala;;Marsupial;Phascolarctos cinereus;Species;Mammalia;Diprotodontia;Phascolarctidae;Phascolarctos;Phascolarctos cinereus;Lang Park;-27.46467362939321, 153.0101749276569;-27.46467362939321; 153.0101749276569;52500;1;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_782;782;Women;Basketball;Asia;Japan;Mitsubishi Electric Koalas;Koala;Koala;Marsupial;Phascolarctos cinereus;Species;Mammalia;Diprotodontia;Phascolarctidae;Phascolarctos;Phascolarctos cinereus;Dolphins Arena;35.18335363096437, 136.90295724788012;35.18335363096437; 136.90295724788012;7407;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_783;783;Men;Baseball;Europe;Germany;Berlin Flamingos;Greater flamingo;Greater flamingo;Bird;Phoenicopterus roseus;Species;Aves;Phoenicopteriformes;Phoenicopteridae;Phoenicopterus;Phoenicopterus roseus;Flamingo-Park;52.59987676088217, 13.350631353551202;52.59987676088217; 13.350631353551202;1000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_784;784;Men;Football;Asia;Japan;Sagan Tosu;Magpie;;Bird;Pica;Genus;Aves;Passeriformes;Corvidae;Pica;NA;EKIMAE REAL ESTATE Stadium;33.37184381067896, 130.5206453638082;33.37184381067896; 130.5206453638082;24130;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_785;785;Men;Football;Asia;Korea, Republic of;Seongnam FC;Magpie;Magpie;Bird;Pica;Genus;Aves;Passeriformes;Corvidae;Pica;NA;Seongnam Tancheon Sports Complex;37.41017762600815, 127.1210097124009;37.41017762600815; 127.1210097124009;20000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_786;786;Men;Football;Europe;United Kingdom;Newcastle United FC;;Magpie;Bird;Pica pica;Species;Aves;Passeriformes;Corvidae;Pica;Pica pica;St James' Park;54.97570375388868, -1.6210769162827625;54.97570375388868; -1.6210769162827625;52338;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_787;787;Men;Volleyball;Americas;Brazil;Araguari Volei;Parrot;;Bird;Psittaciformes;Order;Aves;Psittaciformes;NA;NA;NA;Ginásio Poliesportivo Raul Belém;-18.732657764465962, -47.59134690613615;-18.732657764465962; -47.59134690613615;900;86;NA;NA;NA;5;11;8;62;NA;NA;58;8;20;NA
ID_788;788;Men;Baseball;Americas;Mexico;Pericos de Puebla;Parakeet;Parakeet;Bird;Psittaciformes;Order;Aves;Psittaciformes;NA;NA;NA;Estadio de Béisbol Hermanos Serdán;19.075887201398427, -98.1641916590065;19.075887201398427; -98.1641916590065;9723;21;NA;NA;1;5;2;2;11;NA;NA;18;2;1;NA
ID_789;789;Men;Football;Europe;Spain;RCD Espanyol de Barcelona;NA;Parakeet;Bird;Psittaciformes;Order;Aves;Psittaciformes;NA;NA;NA;RCDE Stadium;41.34804595958493, 2.0753017389667785;41.34804595958493; 2.0753017389667785;40500;3;NA;NA;NA;NA;NA;1;2;NA;NA;1;2;NA;NA
ID_790;790;Men;American Football;Americas;Canada;BC Lions;Mountain lion;Lion;Predator;Puma concolor;Species;Mammalia;Carnivora;Felidae;Puma;Puma concolor;BC Place;49.27733795926709, -123.11079737040646;49.27733795926709; -123.11079737040646;54500;1;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_791;791;Men;Football;Americas;Chile;CD Antofagasta;Mountain Lion;Mountain Lion;Predator;Puma concolor;Species;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Regional Calvo y Bascuñán;-23.669930132482044, -70.40365696739546;-23.669930132482044; -70.40365696739546;21178;1;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_792;792;Women;Football;Americas;Chile;Club de Deportes Antofagasta Femenino;Mountain lion;Mountain lion;Predator;Puma concolor;Species;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Regional Calvo y Bascuñán;-23.669822049535714, -70.4042041374901;-23.669822049535714; -70.4042041374901;21000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_793;793;Men;Basketball;Europe;France;SLUC Nancy Basket;Mountain Lion;Mountain Lion;Predator;Puma concolor;Species;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Palais des sports Jean Weille de Gentilly;48.69937985066092, 6.140390593941663;48.69937985066092; 6.140390593941663;6027;0;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_794;794;Women;Basketball;Asia;Japan;Hitachi High-Technologies Cougars;;Mountain lion;Predator;Puma concolor;Species;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Hitachinaka General Gymnasium;36.46054210708439, 140.560853568829;36.46054210708439; 140.560853568829;2536;0;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_795;795;Men;Football;Americas;Mexico;Club Universidad Nacional;Mountain Lion;Mountain lion;Predator;Puma concolor;Species;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Estadio Olímpico Universitario;19.33746355825266, -99.18329582364176;19.33746355825266; -99.18329582364176;62700;1;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_796;796;Women;Football;Americas;Mexico;Club Universidad Nacional;Mountain lion;Mountain lion;Predator;Puma concolor;Species;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Estadio Olímpico Universitario;19.3321655844668, -99.1917485492087;19.3321655844668; -99.1917485492087;72000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_797;797;Men;Football;Americas;Peru;Club Deportivo Binacional FC;Mountain Lion;Moutain lion;Predator;Puma concolor;Species;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Estadio Guillermo Briceño Rosamedina ;-15.502566446078783, -70.12271861545926;-15.502566446078783; -70.12271861545926;20000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_798;798;Men;Rugby XV;Africa;South Africa;Pumas;Mountain lion;Mountain lion;Predator;Puma concolor;Species;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Mbombela Stadium;-25.461491501001877, 30.929985518366838;-25.461491501001877; 30.929985518366838;43500;0;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_799;799;Men;Ice Hockey;Americas;United States;Florida Panthers;Florida panther;Florida panther;Predator;Puma concolor;Species;Mammalia;Carnivora;Felidae;Puma;Puma concolor;FLA Live Arena;26.15870764252973, -80.3248444858639;26.15870764252973; -80.3248444858639;19250;1;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_800;800;Men;Football;Europe;Russian Federation;PFC Krylia Sovetov Samara;NA;Rat;Small mammal;Rattus;Genus;Mammalia;Rodentia;Muridae;Rattus;NA;Solidarnost Samara Arena;53.27809908390022, 50.23804088368326;53.27809908390022; 50.23804088368326;42347;2;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;2;NA
ID_801;801;Men;Cricket;Asia;India;Assam Cricket Association;Indian rhinoceros;;Herbivore;Rhinoceros unicornis;Species;Mammalia;Perissodactyla;Rhinocerotidae;Rhinoceros;Rhinoceros unicornis;Assam Cricket Association Stadium;26.144855517169223, 91.7365927453669;26.144855517169223; 91.7365927453669;40000;1;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA
ID_802;802;Men;Volleyball;Asia;Indonesia;Kudus Sukun Badak;Rhinoceros;Rhinoceros;Herbivore;Rhinocerotidae;Family;Mammalia;Perissodactyla;Rhinocerotidae;NA;NA;GOR Sabilulungan Jalak Harupat;-6.995210368608847, 107.52528208510995;-6.995210368608847; 107.52528208510995;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;1;NA;1;NA
ID_803;803;Women;Volleyball;Europe;Italy;UYBA Volley;Butterfly;Butterfly;Arthropod;Rhopalocera;Suborder;Insecta;Lepidoptera;NA;NA;NA;PalaPiantanida;45.599034225495764, 8.866331279628316;45.599034225495764; 8.866331279628316;5000;90;NA;NA;NA;2;3;5;75;1;NA;30;1;46;9
ID_804;804;Men;Football;Americas;Brazil;Cuiabá Esporte Clube;NA;Golden dorado fish;Fish;Salminus brasiliensis;Species;Actinopterygii;Characiformes;Characidae;Salminus;Salminus brasiliensis;Arena Pantanal;-15.602672147558694, -56.121667065006726;-15.602672147558694; -56.121667065006726;42968;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;1
ID_805;805;Women;Football;Asia;Japan;Omiya Ardija Ventus;Japanese squirrel;;Small mammal;Sciurus lis;Species;Mammalia;Rodentia;Sciuridae;Sciurus;Sciurus lis;NACK5 Stadium Omiya;35.91645340535958, 139.63399116649617;35.91645340535958; 139.63399116649617;15500;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_806;806;Women;Handball;Europe;Russian Federation;Handball Club Lada;Red Squirrel;;Small mammal;Sciurus vulgaris;Species;Mammalia;Rodentia;Sciuridae;Sciurus;Sciurus vulgaris;Olymp Sportlomplex;53.506791402702454, 49.2623949706957;53.506791402702454; 49.2623949706957;2700;1;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_807;807;Men;Volleyball;Asia;Thailand;Diamond Food VC;Tuna;;Fish;Scombrinae;Subfamily;Actinopterygii;Scombriformes;Scombridae;NA;NA;MCC Hall The Mall Bangkapi;13.766019236762164, 100.64415067483516;13.766019236762164; 100.64415067483516;5000;13;NA;NA;NA;NA;1;1;6;5;NA;3;NA;2;8
ID_808;808;Women;Volleyball;Asia;Thailand;Diamond Food Volleyball Club;Tuna;;Fish;Scombrinae;Subfamily;Actinopterygii;Scombriformes;Scombridae;NA;NA;Chandrubeksa Stadium;13.909582385361032, 100.61581317003856;13.909582385361032; 100.61581317003856;4000;13;NA;NA;NA;NA;1;1;6;5;NA;3;NA;2;8
ID_809;809;Men;American Football;Americas;Brazil;Natal Scorpions;Scorpion;Scorpion;Arthropod;Scorpiones;Order;Arachnida;Scorpiones;NA;NA;NA;Campo Futebol Potiguar Parnamirim;-5.920744428895131, -35.261033044740834;-5.920744428895131; -35.261033044740834;NA;0;NA;NA;1;1;1;NA;NA;NA;NA;1;NA;NA;2
ID_810;810;Men;Ice Hockey;Europe;France;Scorpions de Mulhouse 1997;Scorpion;Scorpion;Arthropod;Scorpiones;Order;Arachnida;Scorpiones;NA;NA;NA;Patinoire de l'Illberg;47.73626079173899, 7.320381401798111;47.73626079173899; 7.320381401798111;1600;0;NA;NA;1;1;1;NA;NA;NA;NA;1;NA;NA;2
ID_811;811;Men;Football;Asia;Iran, Islamic Republic of;Gol Gohar Sirjan FC;NA;Scorpion;Arthropod;Scorpiones;Order;Arachnida;Scorpiones;NA;NA;NA;Shahid Ghasem Soleimani Sirjan Stadium;29.42788479896257, 55.67285291525025;29.42788479896257; 55.67285291525025;8000;0;NA;NA;1;1;1;NA;NA;NA;NA;1;NA;NA;2
ID_812;812;Men;Football;Asia;Turkey;Antalyaspor;NA;Scorpion;Arthropod;Scorpiones;Order;Arachnida;Scorpiones;NA;NA;NA;Corendon Airlines Park Antalya Stadı;36.88842862500888, 30.668997438058927;36.88842862500888; 30.668997438058927;32537;0;NA;NA;1;1;1;NA;NA;NA;NA;1;NA;NA;2
ID_813;813;Men;Football;Africa;Algeria;JS Kabylie;NA;Canary;Domestic;Serinus canaria;Species;Aves;Passeriformes;Fringillidae;Serinus;Serinus canaria;Stade 1er Novembre;36.707060893546135, 4.0563016883308745;36.707060893546135; 4.0563016883308745;21240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_814;814;Men;Football;Americas;Ecuador;Barcelona Sporting Club Guayaquil;NA;Canary;Domestic;Serinus canaria;Species;Aves;Passeriformes;Fringillidae;Serinus;Serinus canaria;Monumental Banco Pichincha;-2.185659256160858, -79.9247916646736;-2.185659256160858; -79.9247916646736;57267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_815;815;Men;Football;Europe;France;FC Nantes;NA;Canary;Domestic;Serinus canaria;Species;Aves;Passeriformes;Fringillidae;Serinus;Serinus canaria;Stade de la Beaujoire;47.25646021300771, -1.5238381508408556;47.25646021300771; -1.5238381508408556;37463;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_816;816;Men;Football;Asia;Turkey;Fenerbahçe S.K.;NA;Canary;Domestic;Serinus canaria;Species;Aves;Passeriformes;Fringillidae;Serinus;Serinus canaria;Ülker Stadyumu FB Şükrü Saraçoğlu Spor Kompleksi;40.98785034172169, 29.038049010710157;40.98785034172169; 29.038049010710157;47834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_817;817;Women;Football;Asia;Turkey;Fenerbahçe kadın futbol takımı;;Canary;Domestic;Serinus canaria;Species;Aves;Passeriformes;Fringillidae;Serinus;Serinus canaria;Beylerbeyi 75. Yıl Stadyumu;41.039661525114, 29.045366435961487;41.039661525114; 29.045366435961487;5500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_818;818;Men;Football;Europe;United Kingdom;Norwich City FC;Lion;Canary;Domestic;Serinus canaria;Species;Aves;Passeriformes;Fringillidae;Serinus;Serinus canaria;Carrow Road Stadium;52.62225730585741, 1.3117494940624868;52.62225730585741; 1.3117494940624868;27244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_819;819;Men;American Football;Americas;Brazil;São Bento Snakes;Snake;Snake;Reptile;Serpentes;Suborder;Reptilia;Squamata;NA;NA;NA;Estádio Municipal Pedro Eulâmpio da Silva;-6.491805544848624, -37.458489252095234;-6.491805544848624; -37.458489252095234;4000;103;NA;NA;3;2;5;NA;89;4;NA;7;NA;34;62
ID_820;820;Men;Handball;Americas;Brazil;Handebol Cascavel;Snake;;Reptile;Serpentes;Suborder;Reptilia;Squamata;NA;NA;NA;NA;NA;NA;;NA;103;NA;NA;3;2;5;NA;89;4;NA;7;NA;34;62
ID_821;821;Women;Volleyball;Asia;Thailand;Supreme Chonburi Volleyball Club;Indo-Pacific humpback dolphin;;Marine mammal;Sousa chinensis;Species;Mammalia;Artiodactyla;Delphinidae;Sousa;Sousa chinensis;Chonburi Municipality Sport Stadium;13.364846284617721, 100.97658872585036;13.364846284617721; 100.97658872585036;4000;1;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_822;822;Men;Baseball;Oceania;New Zealand;Auckland Tuatara;Tuatara;Tuatara;Reptile;Sphenodon punctatus;Species;Reptilia;Rhynchocephalia;Sphenodontidae;Sphenodon;Sphenodon punctatus;North Harbour Stadium;-36.7267104067773, 174.70307694740796;-36.7267104067773; 174.70307694740796;22000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;1
